Name,Price,Link,Img_url
"LG전자 121L 2도어 일반냉장고 방문설치, B124S14","380,000원",https://www.coupang.com/vp/products/8410704563?itemId=24318430913&vendorItemId=91334208629&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=53&rank=53,
"[당일발송] 캐리어 클라윈드 122L소형냉장고 KRFT-122ABPWO 원룸 모텔 사무실 오피스텔 기숙사 자취 미니, KRFT - 122ABPWO (정품인증)","350,000원",https://www.coupang.com/vp/products/8653492769?itemId=25121987311&vendorItemId=92120626973&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=54&rank=54,
"TCL 일반형 113L 2도어 냉장고 방문설치, F118TMW","220,000원",https://www.coupang.com/vp/products/8215151382?itemId=18606212838&vendorItemId=85742113025&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=55&rank=55,
"TCL 양문형 냉장고 483L 방문설치, P520SBC","619,000원",https://www.coupang.com/vp/products/8732909123?itemId=25376052002&vendorItemId=92370124150&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=56&rank=56,
"[색상선택형] LG전자 오브제컬렉션 344L 모던엣지 빌트인 2도어 냉장고 방문설치, Q342GBB133","1,500,000원",https://www.coupang.com/vp/products/9122422872?itemId=26834205760&vendorItemId=93804224035&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=57&rank=57,
"LG전자 189L 2도어 냉장고 방문설치, B182DS13","577,000원",https://www.coupang.com/vp/products/6281846719?itemId=23951132305&vendorItemId=90972829958&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=58&rank=58,
"캐리어 클라윈드 제로 슬림 138L 2도어 냉장고 방문설치, KRdt138wEM1","359,000원",https://www.coupang.com/vp/products/7592595695?itemId=26702619957&vendorItemId=93737690173&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=59&rank=59,
"LG전자 디오스 일반 612L 2도어 냉장고 방문설치, D604MEE33","1,200,000원",https://www.coupang.com/vp/products/8777859985?itemId=25537825465&vendorItemId=92529447518&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=60&rank=60,
"캐리어 클라윈드 피트인 콤비 250L 2도어 냉장고 방문설치, 화이트, KRNC250WEM1",13원,https://www.coupang.com/vp/products/7592595748?itemId=20066596463&vendorItemId=91606137762&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=61&rank=61,
LG 오브제컬렉션 S834MTE011 설치 배송비 포함,"1,409,000원",https://www.coupang.com/vp/products/9132189528?itemId=26872582451&vendorItemId=93842163903&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=62&rank=62,
"하이얼 베이직 252L 2도어 냉장고 방문설치, HRT257MDM","339,180원",https://www.coupang.com/vp/products/7372991913?itemId=17587012114&vendorItemId=71310080086&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=63&rank=63,
"마이디어 일반형 냉장고 314L 방문설치, MDRT437MTO50","701,000원",https://www.coupang.com/vp/products/7787800329?itemId=21062442644&vendorItemId=88124754401&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=64&rank=64,
