Keyword,Rank,Name,OriginalPrice,FinalPrice,RocketBadge,Arrival,FreeShipping,ReviewCount,Points,StockStatus,Link,ImgUrl
가죽키링,24,"수제 가죽 키링 심플한 차키홀더 커플, 블랙, 1개","50,000원","9,900원",,모레(금) 도착 예정,Y,2,495원,,https://www.coupang.com/vp/products/8703375802?itemId=25274864906&vendorItemId=92270511368&q=가죽키링&searchId=65eb39e714685114&sourceType=search&itemsCount=36&searchRank=24&rank=24,
가죽키링,25,"(왓썸) 고급진 행운말 가죽 재물 키링 열쇠고리 자동차 키홀더, 1개, 그린","28,000원","14,900원",판매자로켓,내일(목) 도착 보장,N,59,745원,,https://www.coupang.com/vp/products/8265410371?itemId=23815559964&vendorItemId=90775187200&q=가죽키링&searchId=65eb39e714685114&sourceType=search&itemsCount=36&searchRank=25&rank=25,
가죽키링,26,가죽 핸드백 동전지갑 열쇠고리 동전 파우치 여성용,"11,500원","3,000원",,모레(금) 도착 예정,Y,,460원,,https://www.coupang.com/vp/products/9144466277?itemId=26920134859&vendorItemId=93889448651&q=가죽키링&searchId=65eb39e714685114&sourceType=search&itemsCount=36&searchRank=26&rank=26,
가죽키링,27,"1+1 헬스와미 고급 가죽 차량용 키링 홀더 심플 차키링 열쇠고리, 딥브라운, 1세트",,"4,900원",,모레(금) 도착 예정,Y,3,245원,,https://www.coupang.com/vp/products/9068149675?itemId=26679363209&vendorItemId=93651549634&q=가죽키링&searchId=65eb39e714685114&sourceType=search&itemsCount=36&searchRank=27&rank=27,
가죽키링,28,"어티드 모던 가죽 키홀더 키링, 블랙",,"9,990원",판매자로켓,내일(목) 도착 보장,N,11,500원,품절임박,https://www.coupang.com/vp/products/8298065973?itemId=23935445232&vendorItemId=90886183948&q=가죽키링&searchId=65eb39e714685114&sourceType=search&itemsCount=36&searchRank=28&rank=28,
가죽키링,29,"어반카 VIP 스트랩 가죽 키링 2종 세트, 1세트, 블랙 + 그레이","7,500원","5,500원",로켓배송,,N,291,,품절,https://www.coupang.com/vp/products/8558664862?itemId=13081948022&vendorItemId=80343528754&q=가죽키링&searchId=65eb39e714685114&sourceType=search&itemsCount=36&searchRank=29&rank=29,
가죽키링,30,"26자 가방 펜던트 가죽 알파벳 키링, H브라운, 1개","3,500원","2,680원",로켓배송,,N,12,,품절,https://www.coupang.com/vp/products/8933839442?itemId=26118392509&vendorItemId=93098864762&q=가죽키링&searchId=65eb39e714685114&sourceType=search&itemsCount=36&searchRank=30&rank=30,
가죽키링,,"제이랑엘 극세사 가죽키링 키홀더 열쇠고리, 블랙, 1개","10,200원","6,900원",판매자로켓,내일(목) 도착 보장,N,10,345원,,https://www.coupang.com/vp/products/8693270355?itemId=25240435784&vendorItemId=92238677905&sourceType=srp_product_ads&clickEventId=4503a6c0-bfad-11f0-8043-77112cae8049&korePlacement=15&koreSubPlacement=37&clickEventId=4503a6c0-bfad-11f0-8043-77112cae8049&korePlacement=15&koreSubPlacement=37,
가죽키링,,"바이어블 L 가죽 키 케이스 스트랩 키링 키홀더 키링 KH17, 아이보리, 1개","8,900원","7,700원",판매자로켓,내일(목) 도착 보장,N,27,385원,,https://www.coupang.com/vp/products/8792489997?itemId=25592964544&vendorItemId=92583713801&sourceType=srp_product_ads&clickEventId=4503a6c0-bfad-11f0-85be-54734ea3f4b4&korePlacement=15&koreSubPlacement=38&clickEventId=4503a6c0-bfad-11f0-85be-54734ea3f4b4&korePlacement=15&koreSubPlacement=38,
가죽키링,,"카슬라 가죽 레더루프 키링 열쇠고리, 모카, 1개",,"7,400원",판매자로켓,내일(목) 도착 보장,N,36,370원,,https://www.coupang.com/vp/products/8032850871?itemId=22466241265&vendorItemId=89509285369&sourceType=srp_product_ads&clickEventId=4503a6c0-bfad-11f0-9464-6490855ee35f&korePlacement=15&koreSubPlacement=40&clickEventId=4503a6c0-bfad-11f0-9464-6490855ee35f&korePlacement=15&koreSubPlacement=40,
가죽키링,,"댓츠댓 고급스러운 자동차 양가죽 키링, 티타늄 블랙","40,000원","12,130원",판매자로켓,내일(목) 도착 보장,N,93,606원,,https://www.coupang.com/vp/products/8463662209?itemId=24486774405&vendorItemId=91502540516&sourceType=srp_product_ads&clickEventId=4503a6c0-bfad-11f0-ac34-7b203af5dfe5&korePlacement=15&koreSubPlacement=41&clickEventId=4503a6c0-bfad-11f0-ac34-7b203af5dfe5&korePlacement=15&koreSubPlacement=41,
가죽키링,,"마크앤키 자동차 스웨이드키링 네임텍 레이저각인 키홀더 차 열쇠고리 이름표 각인 이니셜 키링, 각인, 핑크",,"3,000원",,11/15(토) 도착 예정,Y,24,545원,,https://www.coupang.com/vp/products/8373217201?itemId=24195944615&vendorItemId=91213598785&sourceType=srp_product_ads&clickEventId=4503a6c0-bfad-11f0-91ab-93c3878af9cc&korePlacement=15&koreSubPlacement=43&clickEventId=4503a6c0-bfad-11f0-91ab-93c3878af9cc&korePlacement=15&koreSubPlacement=43,
플리츠스카프,,레브랑 글로시 스카프 주름 플리츠,"24,900원","11,900원",판매자로켓,내일(목) 도착 보장,N,29,595원,품절임박,https://www.coupang.com/vp/products/8301426349?itemId=23948628165&vendorItemId=90970366385&sourceType=srp_product_ads&clickEventId=461c1ba0-bfad-11f0-b391-763c164c6290&korePlacement=15&koreSubPlacement=1&clickEventId=461c1ba0-bfad-11f0-b391-763c164c6290&korePlacement=15&koreSubPlacement=1,
플리츠스카프,1,[엔젤D] 썸머 쉬폰 주름 플리츠 가디건 스카프 어깨숄,"16,900원","7,890원",,모레(금) 도착 예정,Y,174,395원,,https://www.coupang.com/vp/products/8100197485?itemId=22906669433&vendorItemId=89941128372&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=1&rank=1,
플리츠스카프,2,[플리츠유 정품]무지 쉬폰 플리츠 스카프 주름 여성 봄 여름 가을 엄마 선물 마담 쁘띠,"15,000원","3,000원",,11/15(토) 도착 예정,Y,171,495원,,https://www.coupang.com/vp/products/6324783664?itemId=13200108507&vendorItemId=80458616096&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=2&rank=2,
플리츠스카프,3,메리앤유 실키 플리츠 쁘띠 미니 주름 스카프,"18,000원","10,800원",판매자로켓,내일(목) 도착 보장,N,35,540원,,https://www.coupang.com/vp/products/8821151513?itemId=25707171776&vendorItemId=93670995032&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=3&rank=3,
플리츠스카프,4,국내생산 플리츠 주름 스카프 흰 긴 머플러 롱 간절기 봄 여름 가을 여성 여자 무지 단색,"26,900원","3,000원",,모레(금) 도착 예정,Y,63,"1,245원",,https://www.coupang.com/vp/products/5111253862?itemId=6973709265&vendorItemId=74266079810&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=4&rank=4,
플리츠스카프,5,[플리츠유 정품] 그라데이션 플리츠 스카프 주름 봄 가을 겨울 간절기,"29,000원","3,000원",,11/15(토) 도착 예정,Y,10,995원,,https://www.coupang.com/vp/products/8642314148?itemId=25081192115&vendorItemId=92085085095&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=5&rank=5,
플리츠스카프,6,여성 단색 플리츠 스카프 머플러 봄 간절기 무지 단체 여자 미니 목,"8,900원","3,000원",,모레(금) 도착 예정,N,6,200원,,https://www.coupang.com/vp/products/8563974680?itemId=24803808818&vendorItemId=91811475887&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=6&rank=6,
플리츠스카프,7,(신세계 단독기획)(백화점 동일!) 25FW 플리츠미 아틀리에 플리츠 스카프 2종 세트 (1+1)(직),"69,000원","59,400원",,11/15(토) 도착 예정,Y,,"2,970원",,https://www.coupang.com/vp/products/9158341186?itemId=26974780665&vendorItemId=93943646880&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=7&rank=7,
플리츠스카프,8,여성 고급 그라데이션 플리츠 주름 실크 쁘띠 타이 스카프 F326,,"13,500원",판매자로켓,내일(목) 도착 보장,N,9,675원,,https://www.coupang.com/vp/products/8513975044?itemId=24646583593&vendorItemId=91657275330&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=8&rank=8,
플리츠스카프,9,플리츠 스카프 SH819,"15,900원","9,740원",,모레(금) 도착 예정,Y,17,487원,,https://www.coupang.com/vp/products/8181224524?itemId=23391293196&vendorItemId=92292217171&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=9&rank=9,
플리츠스카프,10,양면 모조 캐시미어 머플러 ELS-047,,"20,150원",,모레(금) 도착 예정,Y,,"1,008원",,https://www.coupang.com/vp/products/9167703482?itemId=27013803939&vendorItemId=93982446296&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=10&rank=10,
플리츠스카프,11,[사각스카프 증정] 룸브리 시스루 롱 플리츠 주름 스카프,"32,900원","16,900원",,11/15(토) 도착 예정,Y,11,845원,,https://www.coupang.com/vp/products/8605041861?itemId=24953978418&vendorItemId=91947769343&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=11&rank=11,
플리츠스카프,12,원톤 프리미엄 플리츠 스카프,,"6,590원",판매자로켓,내일(목) 도착 보장,N,41,330원,,https://www.coupang.com/vp/products/8789439265?itemId=25580866208&vendorItemId=92669163249&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=12&rank=12,
플리츠스카프,13,플리츠 주름 에어컨 룸 사계절 숄더웨어 스카프 SH90,"14,900원","9,760원",,모레(금) 도착 예정,Y,33,488원,,https://www.coupang.com/vp/products/7115705556?itemId=17802257614&vendorItemId=84966319188&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=13&rank=13,
플리츠스카프,14,메리앤유 소프트 코튼 소재 칼라풀 무지 롱 스카프 국산,"25,000원","13,800원",판매자로켓,내일(목) 도착 보장,N,58,690원,,https://www.coupang.com/vp/products/8998212185?itemId=26366507688&vendorItemId=91601565788&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=14&rank=14,
플리츠스카프,15,메리앤유 코디 필수 실키 소재 플리츠 주름 쁘띠 미니 스카프,"25,000원","9,800원",판매자로켓,내일(목) 도착 보장,N,14,490원,,https://www.coupang.com/vp/products/9074838100?itemId=26654576758&vendorItemId=93627066434&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=15&rank=15,
플리츠스카프,16,탑투토 여성 플리츠 주름 스카프 머플러,"18,000원","11,900원",,모레(금) 도착 예정,Y,20,595원,,https://www.coupang.com/vp/products/8386561761?itemId=24239733502&vendorItemId=91257259236&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=16&rank=16,
플리츠스카프,17,필핏 플리츠 쉬폰 스카프 주름 여성 봄 여름 엄마선물 1+1,"21,800원","12,900원",판매자로켓,내일(목) 도착 보장,N,182,645원,,https://www.coupang.com/vp/products/7934969440?itemId=21840169472&vendorItemId=88888508653&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=17&rank=17,
플리츠스카프,18,글로리 주름 스카프 20종 (70*70) / 봄스카프 간절기스카프 여성스카프,,"5,260원",,모레(금) 도착 예정,Y,3,263원,,https://www.coupang.com/vp/products/8666166623?itemId=25153392924&vendorItemId=92151708970&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=18&rank=18,
플리츠스카프,,워너비 투톤 스카프 간절기 겨울용,"24,900원","12,900원",판매자로켓,내일(목) 도착 보장,N,84,645원,,https://www.coupang.com/vp/products/8315275554?itemId=23997188179&vendorItemId=91018082363&sourceType=srp_product_ads&clickEventId=461c1ba0-bfad-11f0-ae9a-917e196109e4&korePlacement=15&koreSubPlacement=20&clickEventId=461c1ba0-bfad-11f0-ae9a-917e196109e4&korePlacement=15&koreSubPlacement=20,
플리츠스카프,,뷰티몽스 쉬폰 스카프 넥 워머 쁘띠 진주 메쉬 간절기 봄 가을 겨울 골프 멀티 숏 자외선 차단 여성,"39,900원","12,990원",판매자로켓,내일(목) 도착 보장,N,185,650원,,https://www.coupang.com/vp/products/7823632874?itemId=25527373670&vendorItemId=92519135967&sourceType=srp_product_ads&clickEventId=461c1ba0-bfad-11f0-8a40-2969805146ff&korePlacement=15&koreSubPlacement=21&clickEventId=461c1ba0-bfad-11f0-8a40-2969805146ff&korePlacement=15&koreSubPlacement=21,
플리츠스카프,21,데일리쏙 배색 플리츠 주름 쉬폰 스카프 부드러운 여성 목 여름 머플러+스카프링,"49,000원","18,900원",판매자로켓,내일(목) 도착 보장,Y,4,945원,,https://www.coupang.com/vp/products/8829840260?itemId=25727684493&vendorItemId=92716324481&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=21&rank=21,
플리츠스카프,,워너비 투톤 스카프 간절기 겨울용,"24,900원","12,900원",판매자로켓,내일(목) 도착 보장,N,84,645원,,https://www.coupang.com/vp/products/8315275554?itemId=23997188183&vendorItemId=91018082377&sourceType=srp_product_ads&clickEventId=461c1ba0-bfad-11f0-958c-e68dd21d0ac3&korePlacement=15&koreSubPlacement=23&clickEventId=461c1ba0-bfad-11f0-958c-e68dd21d0ac3&korePlacement=15&koreSubPlacement=23,
플리츠스카프,23,[플리츠 스카프 티키타카2025] 실크 스카프 주름 플리츠 쁘띠스카프 목주름커버,,"13,900원",판매자로켓,내일(목) 도착 보장,N,,695원,,https://www.coupang.com/vp/products/9097198509?itemId=26741131287&vendorItemId=93711790134&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=23&rank=23,
플리츠스카프,24,플리츠 주름 칼라풀 단색 스카프 SH819,,"9,990원",,모레(금) 도착 예정,Y,3,500원,,https://www.coupang.com/vp/products/8672538446?itemId=25176056512&vendorItemId=92173129363&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=24&rank=24,
플리츠스카프,25,바비수 샌트 플리츠 스카프,,"15,900원",로켓배송,내일(목) 도착 보장,Y,40,795원,품절임박,https://www.coupang.com/vp/products/6096509528?itemId=11396366497&vendorItemId=78672386297&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=25&rank=25,
플리츠스카프,26,애플버니 여성 운전 토시 볼레로 플리츠 주름 쉬폰 숄가디건 스카프,,"7,900원",판매자로켓,내일(목) 도착 보장,N,100,395원,,https://www.coupang.com/vp/products/8178426573?itemId=23377141883&vendorItemId=91612797991&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=26&rank=26,
플리츠스카프,27,나뭇잎 패턴 주름 플리츠 스카프 롱 간절기 숄 직사각 머플러,"13,900원","10,900원",,11/15(토) 도착 예정,Y,,545원,,https://www.coupang.com/vp/products/9149708636?itemId=26940187031&vendorItemId=93909356566&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=27&rank=27,
플리츠스카프,28,진주 플리츠 사각 스카프 러블리 진주 주름 빅사이즈 스카프 사계절 솔리드 스카프,"25,000원","12,900원",판매자로켓,내일(목) 도착 보장,N,,645원,,https://www.coupang.com/vp/products/9143921353?itemId=26917725915&vendorItemId=93887055765&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=28&rank=28,
플리츠스카프,29,[플리츠유 정품] 무지 플리츠 스카프 주름 봄 가을 겨울 선물 단색 국회의원 선거 스카프,"15,000원","3,000원",,11/15(토) 도착 예정,Y,9,495원,,https://www.coupang.com/vp/products/7853681200?itemId=21413508810&vendorItemId=88469816854&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=29&rank=29,
플리츠스카프,30,베씨 여성 고품격 플리츠 볼레로 스카프(자외선 차단)숄스카프,,"2,500원",,11/15(토) 도착 예정,N,410,275원,,https://www.coupang.com/vp/products/167825409?itemId=480676328&vendorItemId=4206768556&q=플리츠스카프&searchId=c6e1c89e1421169&sourceType=search&itemsCount=36&searchRank=30&rank=30,
플리츠스카프,,옷깃 보호 다용도 니트 삼각 스카프 분리형 옷깃 여성 넥워머 머플러 여성 기모 니트 삼각건,,"12,700원",,11/28 도착 예정,Y,,635원,,https://www.coupang.com/vp/products/9172095102?itemId=27033322930&vendorItemId=94001848077&sourceType=srp_product_ads&clickEventId=461c1ba0-bfad-11f0-a9b4-4ffc66e77c68&korePlacement=15&koreSubPlacement=37&clickEventId=461c1ba0-bfad-11f0-a9b4-4ffc66e77c68&korePlacement=15&koreSubPlacement=37,
